Feature ID	Taxon	Confidence
03ab112b2863b279213b4d9ef887d65c	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua	0.9999999999998084
7a77a40396ff6b783c2d447bbae8a9b7	Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon	0.9223362626847724
22f2a5e59c49df359a19d4f44131ec13	Archaea;Crenarchaeota;Bathyarchaeia;marine metagenome	0.9947968975140792
0ddcd056b7f296770487920a01cb7f8c	Archaea;Crenarchaeota;Bathyarchaeia;uncultured crenarchaeote	0.999523350988243
4d7b299e649bda8829bc6ea0af949dac	Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;uncultured	0.9999999989252814
8df95cc54483dc93e31a1e51183757a8	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999938208142883
14a6027f17f0d1280708c7a73c3fcde4	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured deep-sea bacterium	0.999134153211499
e417b94fd8c9d46612642b9f19b09de3	Archaea;Crenarchaeota;Bathyarchaeia;marine metagenome	0.9999999999768363
df68bdd1b0ec963847d4859b8f0a7ac7	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured Nitrosopumilales archaeon	0.8830247041355381
cb605d0d59302df296520efdd6a617b5	Bacteria;Aerophobota;Aerophobia;Aerophobales;Aerophobetes bacterium SCGC AAA255-F10	0.7454731619857008
e89e0853799e9ab476dca71bf9e65690	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9863369415491192
9dde4de9143a4d942f4a994defbb1518	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9995050201330167
3fcb73dda8dc32700b6e80861602c52b	Bacteria;NB1-j	0.999995692567659
3d19e68819555a52281a8555b3572c26	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999753117906138
33ad167f9c36949b622d19fbe4e208c6	Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon	0.8982890583432519
505cf78e7bb07c3d8cdde2756c77f5bd	Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon	0.9968295108219346
e92a13fff61e91f67cf1f856139b7684	Bacteria;Planctomycetota;Phycisphaerae;MSBL9;L21-RPul-D3;uncultured bacterium	0.9999700914035244
122a7099fa176a874485ade136389a8a	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9932507009062507
5fa3f51ac52d923e1384f2e05cda62eb	Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon	0.8995353784806843
2946c7956af99f4bc43c8d707dda9040	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;SEEP-SRB1	0.9899039624815695
7edc1e8b48a3c687875d2b1fae6a5f70	Bacteria;Firmicutes;Bacilli;Brevibacillales;Brevibacillaceae;Brevibacillus	0.99999772099015
38da7d080de70b10507ab5d9afe3b2e0	Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;uncultured	0.9999999600892165
2a38855ee629ffeb4ac8cb985b88762c	Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon	0.998007087690781
34f7b4dcd4308f2db02918e5469805da	Archaea;Hadarchaeota;Hadarchaeia;Hadarchaeales;uncultured archaeon	0.9999999705675013
b222d9a8fa14104b52f4d69005a0676b	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas	0.9976632423819052
75c7fec5584f99f9f8dcf26edc11fce7	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9891072268049371
0891745100938646881ac9ef7c6e4382	Bacteria;Caldatribacteriota;JS1;uncultured bacterium	0.9882353682769719
7b0d328eb2b6f2dba66f1d2e35530a4c	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua	0.9999999999998451
984ef294013905418ee0f76ef94c3c44	Bacteria;Caldatribacteriota;JS1;uncultured bacterium	0.9855950851167073
fde43b9671722824752e64726266aeb1	Bacteria;Actinobacteriota;WCHB1-81;uncultured actinobacterium	0.9345675376445707
1116508063ed17034ea58680ad6ffa88	Bacteria;Proteobacteria;Gammaproteobacteria;MBMPE27	0.9999734272372531
937dc0c2ef68b79ba70588e7a5a78183	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured Nitrosopumilales archaeon	0.8111609187895265
333a8232e18fb80198e82d48de2d3ce5	Archaea;Crenarchaeota;Bathyarchaeia;uncultured marine crenarchaeote E37-7F	0.9999974338409984
ca79e591b19f6a68e42f6cacb40ccd11	Bacteria;Patescibacteria;Microgenomatia;Candidatus Beckwithbacteria;uncultured bacterium	0.9954421539602271
cbcdb4e55f0caea3e81a254eb92d8425	Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon	0.9974596833767119
098b469efd4455021b55bc6bac89d082	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae	0.9999999999980075
13548c6e9101687cc845979d63ec4294	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae	0.9999999999893169
67a13b1194c1b56abd03ebecb9bed511	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999799497482904
ef14edb8cfcc8dc9e8b6919ae84196e9	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999858515736151
6b99eb26286c993c96b2247699d69f32	Archaea;Thermoplasmatota;Thermoplasmata;Marine Benthic Group D and DHVEG-1	0.999999999979157
cf68e5794e5dcb7eff15da2553cf32c8	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999460923832054
1c9f92882fe5e7e846593a1e2dbcd5b1	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia	0.9991156277385332
b8f4dcdeb9ab6bb5fd700eb884d353f7	Bacteria;Planctomycetota;Phycisphaerae;MSBL9;L21-RPul-D3;uncultured bacterium	0.9998575322076926
9f7bd5e1f772d9810442602c39600182	Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;uncultured;uncultured Alphaproteobacteria bacterium	0.8929429025477618
669bc96d867d3c409e47f7a913e19568	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured hydrocarbon seep bacterium BPC110	0.9995760160840933
fe9f04a1b52a6fdf53ed509633249d31	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae	0.9999999999886191
78305c3f5955043aba7de952c78859c9	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;uncultured;uncultured marine bacterium	0.997905177276525
11818c8c0b8283cab7610dd4aaa3b649	Bacteria;Aerophobota;Aerophobia;Aerophobales;uncultured bacterium	0.9999947658674262
51f1b2ebc2c266e9dbce1d15bda82bcc	Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon	0.9802160248416055
6cf21e5179229f1178d007a2b01365ec	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae	0.9999999999906952
40773ecb4e4d4a0f53ddf90c98f8a4f9	Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SG8-4;uncultured Planctomycetales bacterium	0.9758361375333562
8a155b78daf709320ea9aaa994b1b9c4	Bacteria;Proteobacteria;Gammaproteobacteria;AT-s2-59;uncultured bacterium	0.8884345941645742
2f16c32b25de5753efc00f361d7d7680	Bacteria;Patescibacteria;Microgenomatia;Candidatus Beckwithbacteria;uncultured bacterium	0.9975674538036708
7ccd93324c7b06b90aa3c225e066dd7e	Bacteria;Acidobacteriota;Subgroup 21	0.9999999982015784
826a16cc740a5449fbf4e1c87516d9f0	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9551381375666084
f3ff74fb9115a4178b176ada3512f6f5	Bacteria;Planctomycetota;Phycisphaerae;MSBL9;L21-RPul-D3;uncultured bacterium	0.9999387987210162
863c43ce5cfe037fe877c0d7aa51f47e	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999866949126581
832412ea1e5355cc63ba9c96f51cee83	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;SEEP-SRB1;uncultured proteobacterium	0.9429618003243472
8e1efe9942fe3b4653fe39a7d175c2b7	Bacteria;Planctomycetota;Phycisphaerae;C86;uncultured bacterium	0.9985824637731533
ce3c0c3f9f8975745f5249d95822471e	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.999995362441591
f7838a62c7de153c0091c6d707b05428	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999710541609119
e9d2b8e3cb1cd9f1ef3171f236203d7e	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured deep-sea bacterium	0.9989970675798415
c5539566ef213609f80574a8cf356665	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas	0.9950201320591323
aadfe5d6e146124decb4b731be963c56	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitrospina	0.9963785748572568
4267e592d62ce249ed1ac664024cdae4	Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;uncultured	0.9999993468974312
4f5d4fcd4bc7f46b23c140892901d8cd	Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;uncultured bacterium	0.9691922996275985
68dcf15cf72d664988dfa199c25a10c5	Bacteria;Proteobacteria;Gammaproteobacteria;MBMPE27;uncultured bacterium	0.9951981401559526
f68ff3baa97ab91d772f8c668673c3c6	Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;uncultured bacterium	0.7779568771580648
43d35b69bc5f3c6f5ac8a64647a6b2e9	Bacteria;Patescibacteria;Parcubacteria;Candidatus Yanofskybacteria;uncultured organism	0.9999999893846622
62634536f8d0b7698e20bca99a24697f	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999975460633816
5688500f9315a5827d7dcf2257a689cf	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured Nitrosopumilales archaeon	0.9510218258613998
a69a00b3eb77a9a0039b8108bec144ac	Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;uncultured bacterium	0.9996910511962053
5f49278b671e18401a5df19dcdf098f9	Archaea;Crenarchaeota;Bathyarchaeia;uncultured marine crenarchaeote E37-7F	0.8805482702944621
a426a9e83077006971547add61a225d6	Bacteria;Patescibacteria;Microgenomatia;Candidatus Beckwithbacteria;uncultured bacterium	0.9999991538606023
787b70b6eecfa8c70329c822ef469070	Bacteria;Aerophobota;Aerophobia;Aerophobales;uncultured bacterium	0.999999989331343
28356b162785d6d42083128438acfff5	Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;uncultured;uncultured bacterium	0.8107033226542509
48e43bf207f547fa720ee0d4064d8807	Bacteria;Gemmatimonadota;BD2-11 terrestrial group;uncultured deep-sea bacterium	0.9812701779367351
0330f83efd932a239835501d9a0b5324	Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;uncultured;uncultured organism	0.9787136098208447
d50a2ffd8824c036f8fece75db7b8e35	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;uncultured	0.9267945938675248
ba4b38aaf80e51bb342d85c0f582a498	Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;uncultured	0.9999999979341823
d047403aa45210a5442c0b27bfc366dc	Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC AAA011-D5;uncultured archaeon	0.873205881363343
2ee848aaeef2f0932f83154467b765b1	Bacteria;Nitrospirota;Thermodesulfovibrionia;uncultured;uncultured Nitrospiraceae bacterium	0.840393426886639
cf76d12bda7a36014fa96f4742b7ea4c	Bacteria;Proteobacteria;Gammaproteobacteria;AT-s2-59;uncultured bacterium	0.9061533863699638
f5f1b222a935284170147e7be0620df7	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9510180848529578
9db7e0e735f9acbb7874b594ccad23f0	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured Chloroflexi bacterium	0.8902835641617874
a2969c62d7ffa339ce63dcaa15e9cf51	Bacteria;Acidobacteriota;Subgroup 21;uncultured deep-sea bacterium	0.900624580055423
6173b144a12a5f2aa2728cc04bee9642	Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;uncultured	0.9899018198830909
7e6b8171435fbe9e3ff19dc210454538	Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales;Desulfatiglandaceae;Desulfatiglans;uncultured bacterium	0.9996118637658401
ce1c4ce0019b13d98092a42e136b13e2	Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	0.9999396156171233
cf49ff3dd6a8eeb7f68d2d4770888341	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9754738232383195
1bcb6f6f3eb6a0b5a3d8a309ad2add56	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;uncultured bacterium	0.9913682557446839
54640daa2ed14a8e49269282cd5bc86e	Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;uncultured bacterium W5-15b	0.9998396715451815
442508f2fd84c290fa9f4b11ea989e73	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9788134709077714
dfb6c96c890e7e5ba2443685f76caf33	Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;uncultured;marine sediment metagenome	0.9936940938964781
e01428a7976b5a7761e6653e05ed5c9f	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured Nitrosopumilales archaeon	0.9491927994048664
fffb6cd031ffef3b75f4838f0863db0b	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae	0.9999999998463375
67549fee9678c1f21d524e88e49b310b	Bacteria;Desulfobacterota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter;Geobacter pickeringii	0.973592109324085
3b6144e60e6b3fb6913de8020ac08784	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;uncultured bacterium	0.9999785171361608
6b91ba68e09d746d475d5e046470f0e3	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Limibaculum;uncultured bacterium	0.8834103230753982
8e9ff245f6feab82c2ab4c735e2e4736	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Sva0081 sediment group	0.8021006394649891
8b6d803f9987cf3bd6852b81b1ae5e90	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae	0.9999999999925953
f37a663f30c65c17d30f8b6cb699b52a	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;uncultured Nitrosopumilales archaeon	0.8583956043184303
7c42cf335f94df153a090e8898ac6585	Archaea;Crenarchaeota;Bathyarchaeia;marine metagenome	0.9972116700718002
bad5ca045c5406e8e871a732a473c057	Bacteria;Proteobacteria;Gammaproteobacteria;AT-s2-59;uncultured bacterium	0.9917525770721857
560e576f4a42a658474ad1659087775e	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9217536958469212
5e38e9bc5b5f78cffe99fef5e369a1a8	Archaea;Thermoplasmatota;Thermoplasmata;Marine Benthic Group D and DHVEG-1;uncultured archaeon	0.9532446644541657
c360e8e8bb4b523404becf9f759d7c58	Bacteria;Patescibacteria;WWE3;metagenome	0.9963497817380099
090fa54b243e85f77c5bd5720a0fcc91	Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured crenarchaeote	0.9279295529126309
d9163fbf8d32a2909a3de59361aa1f51	Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;uncultured bacterium	0.9636129031852142
c95690f94ca649c87b06e29f047006a4	Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;marine metagenome	0.9914257951732938
9001e26c180df4ecbfff3be84dd1b333	Bacteria;Chloroflexi;Dehalococcoidia;GIF3;uncultured bacterium	0.9996171313647346
be5f6784ef1c13aacfab8b5ca8e583e3	Archaea;Asgardarchaeota;Lokiarchaeia;unidentified archaeon	0.9781584586865981
b4cd6c8ff4e08a281c3bdb05a41664b4	Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;uncultured bacterium	0.7369294802661616
98c434e57224738e5a6d8d0697008845	Bacteria;Chloroflexi;Dehalococcoidia;DscP2;uncultured bacterium	0.9975520374614718
82d4e122e21711f5256139d18a46f541	Bacteria;Acidobacteriota;Subgroup 21;uncultured bacterium	0.9719347176615107
989f0dc5119d46bdb4c4765e4af007fb	Bacteria;Patescibacteria;Microgenomatia;Candidatus Chisholmbacteria;uncultured bacterium	0.999783969491181
d9aaee29fcf417e3770f6247b978a4d9	Bacteria;Acidobacteriota;AT-s3-28;uncultured Acidobacterium sp.	0.9996032890176627
3b1bb844f1d1e44f4c24194235fa0680	Bacteria;Myxococcota;bacteriap25	0.9748415703780645
494afcc5e001b1c38defe04d3e545782	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia	0.9996287507705418
374cbe8bc48379b0bacb4321fc5d0dbf	Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon	0.9983816259504978
89f23ae1feaac48afbcb138024d71cdb	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage;uncultured bacterium	0.9262937226768392
305accf3e4c40beb50b38a020ff33135	Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;uncultured;uncultured Alphaproteobacteria bacterium	0.8483954478854722
a0177beba68a582f9189b47640181ef8	Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC AAA011-D5;uncultured archaeon	0.8552766828055743
fed7c4fc2f93c7b17d09a50e9a757cc7	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas echinoides	0.8810869196405755
fc80d9bd4ed1d1631b7f8fd318fbc5b2	Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC AAA011-D5;uncultured euryarchaeote	0.9693944030255836
4ef0d6595512813bf26c8ea54ccdb940	Bacteria;Planctomycetota;SPG12-343-353-B69;uncultured bacterium	0.999999999996362
c71fe85f63a96e9d3cb74e537b2b33f2	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;SEEP-SRB1	0.9970561274332559
ce85d57ae0020013c1008bd4e08ac474	Bacteria;Aerophobota;Aerophobia;Aerophobales	0.9999999999999937
e63c7589ee61b9c30b6e67bd86958e29	Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;uncultured;marine sediment metagenome	0.9999999999792522
7237716757ba15229464105bd8611c9a	Bacteria;Myxococcota;bacteriap25	0.9714542685380178
63b0e5ac4f8734317753c9228027e7b3	Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;uncultured bacterium	0.9999963939963197
caa79e06dd1481f262b53d675ed1a937	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	0.9997810363960837
e00c72f0f82a5318023ae07bacd1f146	Bacteria;Patescibacteria;WWE3	0.9999991211755298
5313714c873a8e72b880e9693bf2479b	Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua	0.9999999999685513
09f18db0e0f331399de2da8e27183882	Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;uncultured bacterium	0.9999887791705077
107d1c9d14f4b2f63126759fc08d18ef	Bacteria;Patescibacteria;Microgenomatia;Candidatus Collierbacteria;uncultured bacterium	0.9977064272007328
d04b66277553d8b400b5081c871e18bb	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus	0.9842601531878981
b9a06c9f9e88b36eefbf81321fe76523	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Nitrincolaceae;Motiliproteus;uncultured bacterium	0.9998822397090109
0ada1bc0151565223ff07a828277054b	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae	0.9999999999983349
ac7403669eea13f5a0c960cf9dfa8280	Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon	0.87657419186581
38b46177469d4c737b63bdaba0de1cb9	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia;uncultured Alteromonadales bacterium	0.7055470040653147
3c0c6d98b2ecbd73fcfa2622eaef7686	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1	0.9965090297654184
8565ac3cc782405edd232dab145cd848	Archaea;Crenarchaeota	0.7166550664566761
3d29c1f91e2a6506cd719fbd3af1e413	Bacteria;Patescibacteria;Microgenomatia;Candidatus Chisholmbacteria;uncultured bacterium	0.9425326251020744
d310b3627f449a4d460d65facd96f999	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	0.9999720819009299
